seed,violations,score
1599,246,9746
1600,237,8979
1601,217,8728
1602,242,9058
1603,244,8701
1604,254,9033
1605,244,8979
1606,238,9124
1607,245,8850
1608,243,9131
1609,239,8865
1610,255,9428
1611,211,8575
1612,223,9009
1613,225,9244
1614,240,8596
1615,240,8599
1616,231,9361
1617,222,8689
1618,233,9299
1619,249,8800
1620,232,8737
1621,225,8609
1622,217,8845
1623,228,8979
1624,244,9449
1625,251,8704
1626,251,8905
1627,232,9141
1628,233,8781
1629,255,8831
1630,229,8888
1631,243,8690
1632,224,9029
1633,242,8913
1634,239,8850
1635,208,9017
1636,232,9217
1637,201,9265
1638,245,8887
1639,253,8969
1640,257,9065
1641,207,8774
1642,238,8956
1643,226,9080
1644,216,9173
1645,260,8572
1646,221,9404
1647,256,8750
1648,245,9367
1649,254,9028
1650,229,9126
1651,245,8289
1652,205,8901
1653,238,8607
1654,246,8539
1655,222,8748
1656,235,8249
1657,219,8300
1658,229,8892
1659,225,8891
1660,229,8772
1661,244,8767
1662,240,8822
1663,221,8910
1664,250,8942
1665,268,9185
1666,231,8434
1667,265,9501
1668,220,8602
1669,223,9387
1670,225,8978
1671,248,9329
1672,229,8819
1673,222,9304
1674,231,8578
1675,235,9393
1676,249,8967
1677,230,8392
1678,220,8770
1679,227,8460
1680,238,8711
1681,246,9128
1682,271,9098
1683,213,9451
1684,259,9013
1685,232,8830
1686,283,8700
1687,226,8444
1688,223,9227
1689,249,9035
1690,244,9169
1691,270,8806
1692,258,8668
1693,249,9139
1694,251,9074
1695,237,8536
1696,219,9167
1697,216,8988
1698,227,8849
1699,235,8661
1700,221,8738
1701,223,8976
1702,242,8874
1703,250,9160
1704,241,8855
1705,244,8451
1706,243,9015
1707,234,8898
1708,231,8782
1709,247,9045
1710,230,9054
1711,251,9282
1712,236,8827
1713,233,8972
1714,218,9219
1715,243,9145
1716,243,8749
1717,206,8497
1718,244,8585
1719,229,8562
1720,256,8887
1721,218,9341
1722,245,8898
1723,234,9485
1724,226,8883
1725,241,9102
1726,240,8772
1727,245,9083
1728,227,8581
1729,236,9202
1730,276,9083
1731,237,9249
1732,245,8756
1733,244,8863
1734,238,9044
1735,245,9090
1736,241,8949
1737,228,9100
1738,241,8616
1739,227,8964
1740,228,8987
1741,217,9024
1742,239,8930
1743,256,8817
1744,226,8799
1745,247,9149
1746,235,8859
1747,233,9169
1748,236,9081
1749,223,8745
1750,219,8978
1751,238,9112
1752,239,8656
1753,236,8885
1754,222,8828
1755,241,8832
1756,236,8736
1757,242,8851
1758,245,8852
1759,269,8886
1760,224,8223
1761,238,8978
1762,236,8657
1763,243,8459
1764,247,9085
1765,243,8945
1766,237,8528
1767,233,8900
1768,253,8539
1769,245,8453
1770,224,8816
1771,253,8941
1772,225,8604
1773,221,8508
1774,254,9099
1775,230,9051
1776,239,9067
1777,242,9338
1778,247,8881
1779,242,8971
1780,227,9337
1781,228,9195
1782,253,8466
1783,261,8896
1784,202,8890
1785,244,8451
1786,250,8786
1787,230,8452
1788,225,8672
1789,254,9097
1790,251,9229
1791,249,9039
1792,255,8872
1793,249,9177
1794,224,8920
1795,237,9190
1796,239,9142
1797,243,8413
1798,248,9213
1799,245,8889
1800,258,9499
1801,227,8887
1802,231,8719
1803,240,9094
1804,240,8903
1805,236,9442
1806,238,9051
1807,255,9165
